codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,subtipologia,provincia,municipio,distrito,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km
108582821,700.0,30.0,0,1,flat,studio,Cantabria,Santander,Puerto Chico,43.4629309,-3.7913285,5,,True,,False,0.457,0.094,0.117
109756361,800.0,78.0,3,1,flat,,Cantabria,Santander,Puerto Chico,43.467223,-3.7906912,4,True,False,,False,0.641,0.118,0.205
97609343,800.0,74.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4703318,-3.7975362,3,True,True,,False,1.143,0.192,0.38
109678184,800.0,78.0,3,1,flat,,Cantabria,Santander,Puerto Chico,43.4670193,-3.789282,4,True,False,,False,0.557,0.107,0.103
109649366,1300.0,85.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.4796705,-3.7980685,3,True,True,True,False,0.919,0.205,0.312
109636224,2300.0,211.0,3,3,flat,,Cantabria,Santander,Puerto Chico,43.4644518,-3.7937207,9,True,True,,False,0.677,0.106,0.065
108996894,1200.0,85.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4632322,-3.8038453,3,True,False,,False,1.468,0.101,0.095
109606296,1000.0,80.0,2,2,flat,,Cantabria,Marina de Cudeyo,,43.4438526,-3.7680394,2,True,True,True,False,0.483,0.039,2.543
105315842,900.0,81.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4622874,-3.8110808,1,True,True,,False,2.052,0.142,0.262
109464675,900.0,80.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4743613,-3.7908705,bj,True,False,,False,0.446,0.413,0.199
109427769,950.0,104.0,2,2,flat,,Cantabria,Santander,La Pereda,43.4747246,-3.8058276,2,True,True,True,False,1.534,0.255,0.562
109383567,1600.0,122.0,4,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4594893,-3.8074504,7,True,True,,False,1.795,0.197,0.33
109367446,1600.0,122.0,4,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4603358,-3.8083107,7,True,True,,False,1.847,0.198,0.341
109345725,1500.0,85.0,2,2,flat,,Cantabria,Santander,Puerto Chico,43.4637604,-3.8051378,1,True,True,,False,1.576,0.154,0.025
108997367,1200.0,100.0,3,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4611394,-3.8126752,1,True,True,,False,2.187,0.066,0.245
108128644,900.0,60.0,1,1,flat,,Cantabria,Santander,El Sardinero,43.4686833,-3.7848316,3,True,True,,False,0.535,0.443,0.301
105959127,950.0,100.0,3,1,flat,,Cantabria,Santander,El Sardinero,43.4736906,-3.7881804,5,True,True,True,False,0.413,0.384,0.338
105115832,700.0,75.0,2,1,flat,,Cantabria,Santander,Puerto Chico,43.4641047,-3.7959398,4,,False,,False,0.843,0.07,0.076
108129536,1000.0,70.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4615789,-3.8149025,2,True,False,,False,2.363,0.045,0.21
85307822,800.0,70.0,1,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4599485,-3.808416,bj,,True,,False,1.863,0.159,0.317
108771211,850.0,58.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4651045,-3.802781,en,True,False,,False,1.406,0.119,0.109
108728832,900.0,60.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.462741,-3.8091969,3,True,True,,False,1.899,0.091,0.107
108080785,890.0,70.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4595806,-3.8093847,3,True,True,,False,1.947,0.081,0.244
108154098,1200.0,90.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.476689,-3.7989847,3,True,True,True,False,0.957,0.163,0.408
107697179,950.0,55.0,1,1,flat,,Cantabria,Santander,Puerto Chico,43.4622078,-3.7872816,2,True,True,,False,0.144,0.293,0.221
90742811,850.0,79.0,2,2,flat,,Cantabria,Santander,Los Castros,43.4705336,-3.7958459,7,True,True,True,False,1.031,0.257,0.353
101914873,2000.0,71.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4706207,-3.7966184,4,True,True,,False,1.067,0.27,0.415
107195001,1700.0,120.0,4,3,flat,,Cantabria,Santander,El Sardinero,43.4745584,-3.7914391,1,,True,,False,0.463,0.404,0.166
100668186,750.0,50.0,1,1,flat,,Cantabria,Santander,Valdenoja,43.4758373,-3.8052952,1,True,True,True,False,1.473,0.361,0.504
30477070,900.0,85.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.48062,-3.78856,1,,True,,False,0.383,0.247,0.437
106674132,1500.0,87.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4691982,-3.7880096,bj,False,True,True,False,0.639,0.368,0.155
106593427,750.0,42.0,1,1,flat,,Cantabria,Santander,General Dávila,43.4651215,-3.8057042,1,True,False,,False,1.639,0.126,0.157
105892704,1100.0,111.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4642006,-3.8041234,1,,,,False,1.498,0.084,0.091
91642562,850.0,79.0,2,2,flat,,Cantabria,Santander,Los Castros,43.4736909,-3.7957794,7,True,True,True,False,0.805,0.444,0.208
30232461,1500.0,130.0,4,3,flat,,Cantabria,Santander,El Sardinero,43.4721909,-3.7876132,1,,True,,False,0.449,0.321,0.289
102491101,1100.0,110.0,3,2,flat,,Cantabria,Santander,La Pereda,43.4775753,-3.8012268,2,True,True,True,False,1.136,0.295,0.24
89293073,2500.0,230.0,4,4,flat,,Cantabria,Santander,El Sardinero,43.4789499,-3.7890871,1,,True,,False,0.239,0.057,0.31
101518556,1400.0,130.0,3,2,flat,,Cantabria,Santander,Monte,43.4733551,-3.8131651,1,True,True,True,False,1.928,0.367,0.472
110580521,1100.0,109.0,3,2,flat,,Cantabria,Santander,Los Castros,43.4654364,-3.8250954,2,True,True,,False,1.827,0.165,0.224
110502503,1600.0,125.0,3,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4640601,-3.8156915,9,True,True,,False,2.41,0.127,0.203
110215280,850.0,55.0,1,1,flat,,Cantabria,Santander,Monte,43.4716,-3.8260744,bj,True,False,,False,1.225,0.342,0.228
98244491,1200.0,130.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4750638,-3.7908445,6,,True,,False,0.39,0.337,0.237
101075742,750.0,85.0,2,2,flat,,Cantabria,Ribamontan al Mar,Somo,43.4553882,-3.7448443,1,,False,True,False,0.713,0.166,1.171
99130681,1150.0,130.0,3,2,flat,,Cantabria,Santander,Los Castros,43.469132,-3.8056454,2,True,True,True,False,1.748,0.056,0.025
108015949,2000.0,70.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4658503,-3.8147952,2,True,False,,False,2.325,0.189,0.215
109111210,900.0,65.0,1,1,flat,,Cantabria,Santander,General Dávila,43.4669477,-3.8155203,bj,True,False,,False,2.201,0.117,0.279
108130965,1100.0,65.0,1,1,flat,,Cantabria,Santander,General Dávila,43.467275,-3.814946,3,True,False,,False,2.214,0.06,0.249
107956827,1350.0,64.0,2,2,flat,,Cantabria,Santander,Monte,43.4733836,-3.8201445,2,True,True,,False,1.488,0.775,0.29
109821353,6500.0,450.0,5,6,chalet,independantHouse,Cantabria,Ruiloba,,43.392848,-4.2522209,,,,True,False,6.277,3.546,3.157
109052990,800.0,70.0,2,1,flat,,Cantabria,Alfoz de Lloredo,,43.3822382,-4.2080419,bj,True,False,True,False,3.379,0.303,0.716
108208796,7301.0,184.0,3,1,chalet,independantHouse,Cantabria,Alfoz de Lloredo,,43.3888076,-4.2163789,,,,True,False,3.588,0.704,0.278
105475670,12472.0,274.0,4,3,chalet,independantHouse,Cantabria,Alfoz de Lloredo,,43.3816369,-4.2081794,,,,True,False,3.429,0.359,0.76
111104126,2177.0,76.0,2,1,flat,,Cantabria,Ramales de la Victoria,,43.2757923,-3.4348007,2,True,True,True,False,1.222,0.204,3.505
107549806,550.0,65.0,1,1,flat,,Cantabria,Ramales de la Victoria,,43.2606008,-3.4677605,bj,True,True,True,False,3.35,3.122,6.145
110823062,675.0,60.0,1,1,flat,,Cantabria,Ramales de la Victoria,,43.2564718,-3.467452,1,,True,,False,3.717,3.394,6.52
108767749,2500.0,140.0,3,2,chalet,independantHouse,Cantabria,Voto,,43.3290402,-3.5054913,,,,True,False,7.031,2.847,1.64
100414237,3500.0,65.0,2,1,flat,,Cantabria,Noja,Ris,43.4903694,-3.526903,2,True,True,True,False,0.242,0.075,1.044
110859231,2725.0,50.0,2,1,flat,,Cantabria,Noja,Ris,43.4875729,-3.5311839,bj,True,False,,False,0.634,0.126,0.763
109865862,550.0,62.0,2,1,flat,,Cantabria,Noja,Tregadín,43.4806351,-3.5196492,1,False,False,True,False,0.487,0.463,0.699
107891407,4100.0,320.0,5,3,chalet,semidetachedHouse,Cantabria,Noja,Ris,43.4872735,-3.527417,,,,True,False,0.584,0.209,0.697
106840304,800.0,75.0,2,1,flat,,Cantabria,Noja,Ris,43.4899685,-3.5272773,1,True,False,True,False,0.284,0.072,0.997
110943685,5000.0,72.0,2,2,flat,,Cantabria,Ajo,,43.4775643,-3.6126785,bj,True,False,,False,2.158,0.438,0.132
110763996,1500.0,216.0,3,3,chalet,independantHouse,Cantabria,Udias,,43.3392983,-4.2640561,,,,True,False,9.938,6.681,6.674
110127154,2500.0,1430.0,6,6,countryHouse,casale,Cantabria,Mazcuerras,,43.28505,-4.23428,,,,,False,13.767,11.226,6.016
111049090,900.0,90.0,3,1,flat,,Cantabria,Torrelavega,Inmobiliaria - Barreda,43.3527947,-4.0484981,4,True,True,,False,8.394,0.165,0.04
110988034,900.0,88.0,2,2,flat,duplex,Cantabria,Piélagos,Vioño,43.3568575,-3.9784583,1,True,False,True,False,8.843,1.689,0.826
110978077,800.0,82.0,1,1,flat,,Cantabria,Torrelavega,Centro,43.3505218,-4.0505478,en,True,True,,False,8.667,0.16,0.023
110919581,1050.0,75.0,3,2,flat,,Cantabria,Torrelavega,Ciudad Nueva,43.3412679,-4.0495467,2,True,True,,False,9.676,0.129,0.046
110845111,1200.0,100.0,4,1,flat,,Cantabria,Torrelavega,Centro,43.3501934,-4.051331,4,True,False,,False,8.712,0.146,0.083
110828758,650.0,77.0,2,1,flat,,Cantabria,Piélagos,Zurita,43.3474094,-3.9899385,1,,,,False,9.64,2.812,0.402
110820750,1100.0,85.0,3,2,flat,,Cantabria,Torrelavega,El Parque - Zapatón,43.3496024,-4.0551821,2,True,False,,False,8.829,0.144,0.126
110500321,1000.0,89.0,3,2,flat,,Cantabria,Torrelavega,Centro,43.3467,-4.0448798,1,True,True,,False,9.036,0.124,0.144
110450936,1000.0,98.0,3,2,flat,,Cantabria,Torrelavega,Ciudad Nueva,43.3429433,-4.0464908,2,True,True,,False,9.464,0.179,0.277
110032616,825.0,100.0,3,2,flat,,Cantabria,Torrelavega,Centro,43.350602,-4.0482529,2,True,True,,False,8.633,0.14,0.191
102958739,1000.0,90.0,3,1,flat,,Cantabria,Torrelavega,Centro,43.348268,-4.0470103,2,True,True,,False,8.879,0.047,0.165
95517737,950.0,60.0,2,2,flat,,Cantabria,Torrelavega,Covadonga - Campuzano - Ciudad Vergel,43.3452981,-4.0550936,1,True,False,,False,9.299,0.242,0.352
109967123,1500.0,179.0,4,2,chalet,semidetachedHouse,Cantabria,Comillas,,43.3827283,-4.3114182,,,,,False,11.182,8.213,7.889
92531297,1450.0,156.0,2,2,countryHouse,casaDePueblo,Cantabria,Comillas,,43.3833487,-4.2927536,,,,,False,9.689,6.703,6.379
109227590,1100.0,97.0,1,1,countryHouse,casale,Cantabria,Comillas,,43.362779,-4.2920015,,,,,False,10.348,7.073,6.858
104634509,1200.0,90.0,2,2,flat,duplex,Cantabria,Comillas,,43.3854211,-4.2896003,2,True,True,,False,9.394,6.448,6.114
107929009,5000.0,392.0,6,5,chalet,independantHouse,Cantabria,Comillas,,43.3621854,-4.2911451,,,,True,False,10.313,7.031,6.821
81166935,800.0,85.0,2,2,flat,,Cantabria,Comillas,,43.3885862,-4.2949115,bj,True,True,True,False,9.759,6.89,6.542
33477037,900.0,120.0,3,2,flat,,Cantabria,Comillas,,43.389177,-4.2944415,2,True,True,True,False,9.712,6.857,6.506
108639381,630.0,75.0,2,1,flat,,Cantabria,Solares,,43.384019,-3.7375989,1,True,False,,False,7.202,0.071,0.321
110886824,800.0,69.0,2,1,chalet,,Cantabria,Solares,,43.3877253,-3.7343679,,,,,False,7.193,0.315,0.335
108016833,725.0,115.0,3,2,flat,,Cantabria,Solares,,43.3818154,-3.7363587,bj,True,True,True,False,7.427,0.157,0.336
98735608,1000.0,75.0,2,1,flat,,Cantabria,Entrambasaguas,,43.37699,-3.68248,3,True,False,,False,9.987,1.906,0.145
97527760,900.0,80.0,3,1,flat,,Cantabria,Entrambasaguas,,43.380363,-3.680881,3,True,False,,False,9.697,1.722,0.479
96869224,1500.0,65.0,2,1,countryHouse,casaDePueblo,Cantabria,Sobremazas,,43.3754102,-3.7480326,,,,True,False,7.181,1.106,0.836
109476951,790.0,100.0,3,2,flat,,Cantabria,Los Corrales de Buelna,,43.2590864,-4.067651,3,True,True,,False,18.047,7.148,6.942
101075743,750.0,67.0,1,1,chalet,,Cantabria,Los Corrales de Buelna,,43.2586086,-4.0682519,,,,,False,18.07,7.199,7.005
98283026,1000.0,198.0,3,2,chalet,,Cantabria,Los Corrales de Buelna,,43.2646114,-4.0659536,,,,,False,17.58,6.543,6.313
111051373,1180.0,200.0,4,2,chalet,semidetachedHouse,Cantabria,Castañeda,,43.3097923,-3.9320218,,,,True,False,14.524,2.752,1.744
111029623,650.0,76.0,2,2,flat,,Cantabria,Castañeda,,43.31674,-3.9550249,1,True,,True,False,13.413,0.813,0.279
107914380,1500.0,120.0,2,2,flat,penthouse,Cantabria,Puente Viesgo,,43.2924765,-3.9624636,2,True,False,,False,16.04,0.363,2.461
111051254,800.0,83.0,3,1,flat,,Cantabria,Torrelavega,Covadonga - Campuzano - Ciudad Vergel,43.340689,-4.0563155,2,True,False,,False,9.821,0.207,0.123
110808340,650.0,93.0,3,1,flat,,Cantabria,Puente San Miguel,,43.359948,-4.0859067,2,True,False,,False,7.269,0.246,0.28
107523924,700.0,67.0,2,1,flat,,Cantabria,Torrelavega,Covadonga - Campuzano - Ciudad Vergel,43.3467844,-4.0607642,en,True,False,,False,9.183,0.13,0.208
110139428,900.0,160.0,2,2,flat,penthouse,Cantabria,Torrelavega,Cerezo - Aspla - Torres,43.3509815,-4.0676839,1,True,False,True,False,8.565,0.36,0.407
106863606,900.0,75.0,3,1,flat,,Cantabria,Torrelavega,Covadonga - Campuzano - Ciudad Vergel,43.34498,-4.06215,2,True,False,,False,9.337,0.069,0.178
109300699,600.0,60.0,2,1,flat,,Cantabria,Viveda,,43.3751163,-4.071648,1,True,False,,False,5.924,1.886,1.701
109007301,1300.0,140.0,4,4,chalet,independantHouse,Cantabria,Santillana del Mar,,43.3754053,-4.0991947,,,,True,False,5.478,1.542,1.772
111086626,750.0,50.0,1,1,chalet,independantHouse,Cantabria,San Vicente de la Barquera,,43.3826029,-4.399919,,,,,False,18.261,15.364,15.034
106995141,1000.0,68.0,2,1,flat,,Cantabria,San Vicente de la Barquera,,43.3883285,-4.3840212,1,True,True,True,False,16.918,14.083,13.742
106996059,1000.0,95.0,2,2,flat,duplex,Cantabria,San Vicente de la Barquera,,43.3883285,-4.3840212,3,True,True,True,False,16.918,14.083,13.742
106464618,1000.0,110.0,3,2,flat,duplex,Cantabria,San Vicente de la Barquera,,43.3876758,-4.38453,3,True,True,True,False,16.966,14.122,13.782
110997082,660.0,104.0,3,1,flat,,Cantabria,Piélagos,Renedo,43.3527004,-3.9510184,1,,,,False,9.526,0.144,0.31
110794654,700.0,80.0,2,1,chalet,,Cantabria,Piélagos,Renedo,43.3568304,-3.9554397,,,,,False,9.004,0.176,0.179
110971791,680.0,90.0,3,2,flat,,Cantabria,Piélagos,Renedo,43.3521568,-3.9478587,2,True,True,True,False,9.643,0.122,0.506
110597613,2300.0,252.0,3,3,chalet,independantHouse,Cantabria,Piélagos,Parbayón,43.3647646,-3.8921286,,,,True,False,9.136,4.39,1.236
110939040,900.0,119.0,2,1,flat,duplex,Cantabria,Hazas de Cesto,,43.4206074,-3.5737498,3,True,False,,False,7.933,0.549,3.127
110699815,775.0,75.0,2,2,flat,,Cantabria,Beranga,,43.4173066,-3.5723505,1,True,True,True,False,8.166,0.329,2.858
110688717,900.0,102.0,3,2,chalet,semidetachedHouse,Cantabria,Castro-Urdiales,Oriñón-Allendagua,43.3976886,-3.3276655,,,,,False,0.549,3.699,3.328
104910963,1400.0,120.0,3,3,chalet,independantHouse,Cantabria,Guriezo,,43.354347,-3.3250327,,,,,False,5.175,1.382,0.812
95994664,650.0,80.0,3,1,flat,,Cantabria,Val de San Vicente,,43.3751597,-4.5188301,3,True,False,,False,27.904,24.996,24.672
103560274,800.0,95.0,3,2,flat,,Asturias,Ribadedeva,,43.3734641,-4.5668398,3,True,False,,False,31.783,28.881,28.557
111011656,800.0,86.0,2,2,flat,,Cantabria,El Astillero,,43.3986606,-3.8247664,2,True,True,True,False,2.793,0.347,0.187
110987956,1300.0,140.0,3,2,flat,,Cantabria,Santander,Cuatro Caminos,43.460758,-3.8229579,6,True,True,,False,2.366,0.054,0.115
110987469,950.0,90.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4565233,-3.8092263,5,True,True,,False,2.024,0.268,0.157
110987860,1300.0,110.0,3,2,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.455702,-3.8519212,3,True,True,True,False,2.528,0.03,0.077
110770547,1200.0,92.0,3,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4569094,-3.8275563,6,True,True,,False,2.629,0.243,0.096
105794553,750.0,65.0,2,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3813675,-3.2303095,1,True,True,True,False,0.703,0.625,0.595
105458823,2000.0,70.0,2,2,flat,,Cantabria,Castro-Urdiales,Cotolino,43.3709447,-3.2093802,2,True,True,True,False,0.31,0.248,0.096
111022112,1200.0,86.0,2,2,flat,penthouse,Cantabria,Castro-Urdiales,Centro,43.3805029,-3.2225038,4,True,True,,False,0.441,0.031,0.095
108790468,850.0,65.0,2,1,flat,,Cantabria,Castro-Urdiales,Brazomar,43.3632314,-3.2164878,bj,True,True,True,False,1.278,0.588,0.385
108573093,3000.0,70.0,3,2,flat,,Cantabria,Colindres,,43.3940837,-3.4500839,2,True,True,,False,2.943,0.048,0.089
108692654,3000.0,130.0,3,2,flat,,Cantabria,Laredo,Centro,43.4122834,-3.4156073,1,True,True,,False,2.591,0.055,0.11
109490766,3600.0,94.0,3,1,flat,,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4032253,-3.4350968,2,True,True,,False,2.34,0.157,0.66
108471036,3500.0,160.0,4,3,flat,,Cantabria,Laredo,Centro,43.4101544,-3.4147591,6,True,True,,False,2.769,0.197,0.174
108153825,3500.0,225.0,3,4,chalet,terracedHouse,Cantabria,Laredo,El Puntal,43.4213277,-3.4478837,,,,True,False,0.388,0.275,1.653
110988118,610.0,60.0,2,1,flat,,Cantabria,Mogro,,43.4277219,-3.9786811,3,True,False,,False,0.98,0.488,0.603
111077213,700.0,35.0,0,1,flat,studio,Cantabria,Santander,Los Castros,43.4678541,-3.7961025,,,False,,False,1.015,0.257,0.248
111054872,700.0,49.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4670178,-3.8091307,3,True,False,,False,1.952,0.224,0.021
111023277,2300.0,120.0,3,2,flat,,Cantabria,Santander,El Sardinero,43.4691838,-3.7846531,2,True,True,True,False,0.478,0.386,0.342
97516177,850.0,70.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.4743704,-3.8021502,3,True,True,True,False,1.254,0.524,0.563
110987988,1600.0,160.0,5,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4640205,-3.8084561,4,True,True,,False,1.845,0.064,0.047
110987535,975.0,80.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.4815837,-3.7963171,2,True,True,,False,0.834,0.32,0.273
109545152,1450.0,200.0,4,3,chalet,terracedHouse,Cantabria,Laredo,El Puntal,43.4209889,-3.4478069,,,,True,False,0.406,0.245,1.62
110931049,1200.0,95.0,3,2,flat,,Cantabria,Santander,Los Castros,43.4705796,-3.8095162,6,True,True,True,False,1.954,0.352,0.045
110987507,950.0,70.0,2,1,flat,,Cantabria,Santander,Monte,43.4729666,-3.8106232,3,True,True,True,False,1.955,0.178,0.322
110987440,800.0,65.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.462461,-3.8164281,1,True,True,,False,2.483,0.037,0.08
109626821,680.0,90.0,2,1,flat,,Cantabria,Los Corrales de Buelna,,43.2619649,-4.0677727,2,True,False,,False,17.762,6.828,6.633
110987572,800.0,83.0,3,1,flat,,Cantabria,Torrelavega,Covadonga - Campuzano - Ciudad Vergel,43.3394189,-4.058339,2,True,False,,False,9.989,0.398,0.257
110863133,975.0,80.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.4791215,-3.7968013,2,True,True,,False,0.804,0.182,0.365
105841959,700.0,59.0,1,1,flat,,Cantabria,Santander,Puerto Chico,43.4632807,-3.7903986,5,True,False,,False,0.386,0.023,0.099
110857127,900.0,81.0,2,1,flat,,Cantabria,Santander,Puerto Chico,43.4641493,-3.797195,2,True,False,,False,0.943,0.124,0.135
110854038,1300.0,228.0,3,2,flat,,Cantabria,El Astillero,,43.4027918,-3.8294993,,,True,,False,2.592,0.417,0.424
110849956,800.0,70.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4589493,-3.8089125,4,True,True,,False,1.923,0.068,0.204
110849483,1300.0,140.0,3,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4588271,-3.8210441,9,True,True,,False,2.628,0.065,0.091
110849280,950.0,60.0,1,1,flat,,Cantabria,Santander,Puerto Chico,43.4632995,-3.7878366,2,True,True,,False,0.185,0.212,0.161
110849528,1300.0,150.0,3,3,chalet,semidetachedHouse,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4428691,-3.8752388,,,,True,False,3.596,0.745,0.868
110849392,950.0,80.0,2,2,flat,duplex,Cantabria,Santander,Centro - Ayuntamiento,43.461626,-3.811724,7,True,True,,False,2.107,0.119,0.336
110849461,950.0,70.0,2,1,flat,,Cantabria,Santander,Monte,43.4750461,-3.812043,3,True,True,True,False,1.825,0.313,0.58
110852042,1400.0,100.0,3,2,flat,,Cantabria,Santander,Puerto Chico,43.4633885,-3.7961451,1,True,True,,False,0.849,0.151,0.158
110852109,750.0,88.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4555696,-3.8209072,1,True,True,,False,2.955,0.142,0.201
110849597,1000.0,110.0,3,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4580604,-3.8107909,2,True,True,,False,2.094,0.125,0.059
110838361,850.0,80.0,2,1,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4457678,-3.8339963,bj,True,False,,False,3.309,1.006,0.893
110789922,900.0,89.0,2,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.437364,-3.8555429,2,True,False,True,False,4.056,0.442,0.575
110835520,750.0,58.0,1,1,flat,,Cantabria,Santander,General Dávila,43.4607762,-3.8229969,3,True,True,,False,2.363,0.053,0.117
110830425,800.0,60.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4610277,-3.8139095,3,True,True,,False,2.288,0.085,0.187
110822709,950.0,91.0,3,2,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.456897,-3.855327,3,True,True,True,False,2.29,0.22,0.166
110822077,800.0,70.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4569076,-3.8105174,4,True,True,,False,2.109,0.23,0.072
110817510,1100.0,95.0,3,2,flat,,Cantabria,Santander,Los Castros,43.467994,-3.8079872,6,True,True,True,False,1.893,0.119,0.163
110777084,800.0,70.0,2,1,flat,,Cantabria,El Astillero,,43.4016504,-3.8212239,1,True,True,,False,2.374,0.199,0.145
110790725,800.0,65.0,2,1,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4417376,-3.8596891,3,True,True,True,False,3.832,0.478,0.314
110779575,1300.0,140.0,3,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4615973,-3.822199,9,True,True,,False,2.313,0.164,0.033
110776873,950.0,70.0,2,1,flat,,Cantabria,Santander,Monte,43.4731283,-3.8096355,3,True,True,True,False,1.873,0.101,0.32
110779720,1300.0,150.0,3,3,chalet,semidetachedHouse,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4411791,-3.8722552,,,,True,False,3.864,0.459,0.563
110779578,1100.0,95.0,3,2,flat,,Cantabria,Santander,Los Castros,43.4702559,-3.8087471,6,True,True,True,False,1.912,0.322,0.026
110779657,1250.0,80.0,3,1,chalet,independantHouse,Cantabria,Polanco,,43.394498,-4.0178501,,,,True,False,3.941,0.373,0.893
110776850,950.0,80.0,2,2,flat,duplex,Cantabria,Santander,Centro - Ayuntamiento,43.4612639,-3.8112343,7,True,True,,False,2.07,0.163,0.339
110814480,700.0,105.0,3,2,flat,,Cantabria,Piélagos,Renedo,43.3540038,-3.9523029,3,True,,,False,9.362,0.13,0.14
110767491,800.0,64.0,2,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4540431,-3.8452564,,True,False,,False,2.835,0.514,0.257
106961409,1680.0,185.0,4,3,chalet,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4674905,-3.8580351,,,,,False,1.151,1.031,0.366
110340677,980.0,107.0,3,2,flat,,Cantabria,Camargo,Muriedas,43.418237,-3.8422639,5,True,True,,False,2.605,0.107,0.452
91805235,1200.0,149.0,3,3,chalet,terracedHouse,Cantabria,Santander,Alisal - Cazoña - San Román,43.4535603,-3.8430137,,,,True,False,2.862,0.538,0.3
110366456,1500.0,161.0,3,3,chalet,semidetachedHouse,Cantabria,Santander,Cuatro Caminos,43.4583483,-3.8297218,,,,True,False,2.427,0.194,0.186
110589116,1200.0,90.0,3,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4390559,-3.8554089,4,True,True,True,False,4.132,0.285,0.57
110489631,850.0,81.0,3,1,flat,,Cantabria,Camargo,Muriedas,43.4172922,-3.845027,3,True,True,,False,2.841,0.051,0.213
110438284,1000.0,77.0,2,2,flat,,Cantabria,Santander,Cuatro Caminos,43.458563,-3.8251466,11,True,True,,False,2.516,0.122,0.098
110226219,795.0,120.0,4,2,flat,,Cantabria,Torrelavega,Cerezo - Aspla - Torres,43.3514503,-4.051958,,True,False,,False,8.582,0.241,0.136
110120259,775.0,65.0,2,1,flat,,Cantabria,Torrelavega,El Parque - Zapatón,43.3464646,-4.0511743,bj,True,False,,False,9.121,0.093,0.161
110823107,700.0,70.0,2,2,flat,,Cantabria,Torrelavega,Covadonga - Campuzano - Ciudad Vergel,43.3454924,-4.0534419,,True,True,True,False,9.255,0.121,0.329
110771159,750.0,75.0,2,2,flat,,Cantabria,Torrelavega,Ciudad Nueva,43.3394366,-4.050491,bj,True,False,,False,9.888,0.097,0.136
95246097,820.0,110.0,3,1,flat,,Cantabria,Torrelavega,Centro,43.3480676,-4.0482748,7,True,True,,False,8.913,0.078,0.146
110436383,500.0,40.0,1,1,flat,duplex,Cantabria,Viveda,,43.379131,-4.0752323,bj,True,False,,False,5.403,2.379,2.023
110435233,550.0,50.0,2,1,flat,,Cantabria,Viveda,,43.379131,-4.0752323,bj,True,False,,False,5.403,2.379,2.023
