propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
110767389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/f4/81/1416400520.webp,G02267,24,4,925.0,flat,rent,78.0,False,3,1,Cuatro Caminos,Cantabria,Santander,Cuatro Caminos,es,43.4594188,-3.8230466,False,https://www.idealista.com/inmueble/110767389/,5535,"� ¡Bienvenidos a tu nuevo hogar! ESTANCIA TEMPORAL 4 MESES MÍNIMO, HASTA EL 30 DE JUNIO.  Este piso reformado se encuentra en pleno centro de Santander. Ubicado a tan solo 8 minutos caminando de Valdecilla, y con todas las comodidades al alcance. Con un supermercado junto al portal, y todas las comodidades al alcance. Ideal para quienes buscan una estancia cómoda y acogedora. Cuenta con tres luminosas habitaciones dobles �️ equipadas con camas de matrimonio y amplios armarios para gran almacenaje.  El salón cuenta con sofá y dos butacas, además de televisión y mesa comedor. La cocina está completamente equipada �️, incluyendo lavavajillas, cafetera, horno y microondas. Además, cuenta con un baño moderno dotado con plato ducha �, y el piso cuenta con ventiladores. En edificio con 2 ascensores y portero físico que recoge la basura en la puerta. ¡No pierdas esta oportunidad única! Contáctanos para más información y agenda tu visita hoy mismo. � Dada la demanda actual, las visitas se realizarán exclusivamente en jornadas programadas y siguiendo un riguroso orden de contacto. Se sugiere máxima antelación para garantizar disponibilidad en los horarios establecidos. Nota: El acceso a la visita está sujeto al cumplimiento previo de los requisitos imprescindibles y disponibilidad del equipo comercial. TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. - Honorarios inmobiliarios no incluidos en el precio. - Consultar resto de condiciones.",False,good,False,True,12.0,True,False,True,False,[],False,False,False,925.0,€/mes,flat,"Cuatro Caminos, Santander",Piso,,,,,,,
110743681,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/73/ba/1414179848.webp,,13,1,1065.0,flat,rent,120.0,True,3,2,calle Lavapiés,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.462617,-3.8431236,False,https://www.idealista.com/inmueble/110743681/,5366,"///// NO SE ALQUILA PARA FIJO ///// Disponible hasta junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente* ////// DE SEPT A JUNIO DE 2027 SON 1100 EUROS//////  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,1065.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso en calle Lavapiés,,,,,,,
110761733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/a1/77/1414753329.webp,G02261,17,4,825.0,flat,rent,66.0,True,2,1,Numancia - San Fernando,Cantabria,Santander,Numancia - San Fernando,es,43.4626212,-3.8215736,False,https://www.idealista.com/inmueble/110761733/,5906,"EXCLUSIVO PERSONAL SANITARIO. Descubre este atractivo piso situado en pleno centro de Santander, perfecto para quienes desean disfrutar de la vida urbana. Ubicado junto a la Calle San Fernando, con acceso fácil a diversas líneas de autobús que conectan toda la ciudad. A solo 10 minutos caminando encontrarás el Hospital Universitario Marqués De Valdecilla � como también supermercados, farmacias y cafeterías al alcance ��. Esta propiedad cuenta con dos dormitorios luminosos y acogedores �️: un dormitorio principal equipado con cama doble y otro dormitorio secundario que incluye una cama individual extensible ideal para recibir invitados y un espacioso armario empotrado. El amplio salón es un espacio lleno de luz natural donde podrás relajarte. La cocina está completamente equipada �️ con horno, microondas, lavavajillas.. . además, el baño cuenta con plato de ducha. ¡No dejes escapar esta oportunidad de vivir tan céntrico! Contáctanos y agenda tu visita hoy mismo. � Dada la demanda actual, las visitas se realizarán exclusivamente en jornadas programadas y siguiendo un riguroso orden de contacto. Se sugiere máxima antelación para garantizar disponibilidad en los horarios establecidos. Nota: El acceso a la visita está sujeto al cumplimiento previo de los requisitos imprescindibles y disponibilidad del equipo comercial. TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. - Honorarios inmobiliarios incluidos en el precio. - Consultar resto de condiciones.",False,good,False,True,13.0,True,False,True,False,[],False,False,False,825.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso,,,,,,,
110732317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/01/f4/1413821285.webp,009486,1,,1400.0,chalet,rent,130.0,,4,1,Barrio Arenas,Cantabria,Camargo,Escobedo,es,43.4065938,-3.904414,False,https://www.idealista.com/inmueble/110732317/,4177,"Se alquila casa independiente situada en Escobedo de Camargo. Casa de 4 habitaciones(2 en planta baja), salón, cocina equipada y baño. Porche en la parte trasera y amplio jardín. Aparcamiento para dos vehículos. Disponible para abril. Consultar condiciones.",False,good,False,,11.0,False,False,False,False,[],False,False,False,1400.0,€/mes,chalet,"Escobedo, Camargo",Chalet en Barrio Arenas,True,True,,,,,
106315596,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/53/22/1419569819.webp,F-AL-240,36,3,1100.0,flat,rent,100.0,True,3,2,Alisal - Cazoña - San Román,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4547653,-3.8574136,False,https://www.idealista.com/inmueble/106315596/,4430,"MARAVILLOSA VIVIENDA DE TRES DE HABITACIONES CON GARAJE CERRADO DE DOS PLAZAS, PISCINA Y ZONAS COMUNES. Si buscas un lugar tranquilo, privado y con todas tus necesidades a tu alcance este puede ser tu nuevo hogar. Distribuida en 3 habitaciones todas exteriores y muy luminosas. Una de ellas doble y dos individuales de las cuales una esta vacía para tu imaginación o necesidad. Salon+comedor con mucha luz y amueblado. Cocina independiente y totalmente equipada. Cuenta también con dos baños, uno de bañera y otro con plato de ducha. Dispone de un plaza de garaje cerrada de mas de 26 metros cuadrados que sirve también como trastero. Además de piscina comunitaria en la comunidad podrás disfrutar de dos pistas de pádel y un parque infantil. No lo dudes y ven a verla con tu inmobiliaria de confianza. SONSOLES GRUPO INMOBILIARIO ES UNA EMPRESA EXPERTA EN LAS MEJORES ZONAS DE SANTANDER Y CANTABRIA EN EL ALQUILER DE VIVIENDAS. OS GARANTIZAMOS UN BUEN TRABAJO, CALIDAD PROFESIONAL Y EL MEJOR TRATO PERSONALIZADO DE NUESTRO EQUIPO.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso,True,True,,,,,
38913280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/fc/c9/1423322096.webp,17-0052,9,1,1150.0,flat,rent,100.0,True,3,2,calle Antonio López,Cantabria,Santander,Castilla - Hermida,es,43.4563488,-3.8127478,False,https://www.idealista.com/inmueble/38913280/,5677,"A PARTIR DE SEPTIEMBRE! FIJO O TEMPORAL PARA CURSO ESCOLAR **Piso en Alquiler en el Corazón de Santander - ¡Una Oportunidad Única! ** Descubre este espectacular piso de 3 habitaciones en pleno centro de Santander, disponible para alquiler a largo plazo o temporal A PARTIR DE SEPTIEMBRE. Este inmueble ofrece un ambiente fresco y moderno, ideal para disfrutar de la vida urbana. Con 100 m² construidos, cuenta con un amplio salón luminoso gracias a su orientación sur, perfecto para relajarte o recibir visitas. La cocina completamente equipada y los dos baños, uno de ellos con lavabo y ducha, brindan comodidad para toda la familia. Además, el edificio dispone de ascensor y el piso está aislado con ventanas de cristales dobles, lo que garantiza un ambiente tranquilo y acogedor.  Ubicado a un paso de la estación de tren y autobuses, así como del paseo marítimo, Ayuntamiento y Centro Botín, tendrás todo lo que necesitas a tu alcance. La calefacción por caldera de gas ciudad y el suelo de parqué añaden un toque de confort y elegancia. Recuerda que el arrendador se hace cargo del I. B. I. , comunidad y seguro de hogar, mientras que los suministros corren por cuenta del arrendatario. No pierdas la oportunidad de vivir en este luminoso y acogedor piso en una de las mejores ubicaciones de Santander. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,12.0,False,False,False,False,[],False,False,False,1150.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Antonio López,,,,,,,
110701997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/ef/f0/1412991433.webp,G02262,41,,1900.0,chalet,rent,214.0,,4,3,Bezana,Cantabria,Santa Cruz de Bezana,Bezana,es,43.4453316,-3.8988948,False,https://www.idealista.com/inmueble/110701997/,4951,"Descubre este impresionante chalet espacioso y tranquilo ideal para vivir y disfrutar de tu casa. A menos de dos kilómetros de la playa de La Virgen del Mar y de San Juan de La Canal en Soto de La Marina. Disponible para alquiler fijo. Ideal para familias que buscan un hogar espacioso y del que disfrutar. A un minuto de la autovía y escasos minutos de playas, centro de Santander. Dispone de entrada privada con portón automatizado para mayor seguridad y comodidad. Un garaje amplio con espacio para dos vehículos, además de espacio de aparcamiento junto a la vivienda.  Cuenta con jardín privado para disfrutar al aire libre y zona de terraza equipada con mobiliario de exterior ideal para reuniones con familia y amigos. La entrada cuenta con una zona cubierta que da la bienvenida al hogar.  En la planta baja el amplio recibidor da acceso a un salón con zona de comedor, una cocina completamente amueblada con salida directa al jardín, un dormitorio doble y un baño con plato de ducha.  En la primera planta nos encontramos con tres generosos dormitorios dobles espaciosos y con mucha luz natural. El dormitorio principal incluye un baño privado con bañera, armarios empotrados grandes ventanas y salida a una terraza privada, además de otro amplio cuarto de baño completo con bañera.  Todas las habitaciones cuentan con grandes ventanales proporcionando mucha luz natural, aire fresco y vistas despejadas.   En la parte superior de la casa nos encontramos una gran terraza con visión de 360 grados, ideal para disfrutar del sol y de las vistas de la zona y un tejado semicircular que ofrece un área cubierta perfecta para relajarse bajo la sombra o resguardarse de la lluvia.  Este chalet es una oportunidad única para disfrutar de una zona privilegiada, con todos los servicios a un paso, cercano a la playa y en un entorno tranquilo, seguro y con inmejorables comunicaciones. No pierdas la oportunidad de hacer de este lugar tu hogar. Contáctanos para más información y para programar una visita.  NO SE ADMITEN MASCOTAS.  � Dada la demanda actual, las visitas se realizarán exclusivamente en jornadas programadas y siguiendo un riguroso orden de contacto. Se sugiere máxima antelación para garantizar disponibilidad en los horarios establecidos. Nota: El acceso a la visita está sujeto al cumplimiento previo de los requisitos imprescindibles y disponibilidad del equipo comercial.",False,good,False,,9.0,False,False,True,False,[],False,False,False,1900.0,€/mes,chalet,"Bezana, Santa Cruz de Bezana",Casa independiente,True,True,independantHouse,,,,
110698204,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/01/5b/1412747547.webp,04909,15,5,900.0,flat,rent,71.0,True,1,1,calle Madrid,Cantabria,Santander,Castilla - Hermida,es,43.4576875,-3.812135,False,https://www.idealista.com/inmueble/110698204/,5826,"Centro de Santander: alquiler PARA FIJO de exclusiva vivienda reformada, junto a Estaciones de tren y autobús, y próxima a la Bahía de Santander    Te presentamos un precioso piso recién renovado con acabados de alta calidad y un estilo moderno, elegante y acogedor. El espacio se ha diseñado para aprovechar al máximo la luz natural y crear un ambiente cálido y cómodo para la vida diaria.    Se encuentra distribuido en un amplio salón, cocina moderna equipada, lavadero, dormitorio con armario empotrado de gran capacidad y baño completo.    Su situación es inmejorable: en el corazón de la ciudad, a un paso de la Bahía y muy cerca de todos los servicios, te ofrece todas las comodidades; estación de tren y autobús, comercios, museos, bibliotecas... etc.    Las condiciones planteadas por el propietario para el alquiler, son:    *Seguro de impago. Para la formalización del mismo, (ARAG compañía aseguradora) hará un estudio de viabilidad, para el cual deberás acreditar unos ingresos mínimos FIJOS mensuales en España de 2.250 €.    *Alquiler SÓLO PARA FIJO y sin animales de compañía -para que sigas disfrutando del buen estado en el que se encuentra la vivienda-.    Solicita ya tu visita a través de nuestro teléfono o WhatsApp o en nuestras oficinas de Jesus de Monasterio nº 1 (Frente al ayuntamiento de Santander).",False,good,False,True,13.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Madrid,,,,,,,
110270353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/37/07/1412264722.webp,G02244,31,3,900.0,flat,rent,73.0,True,2,1,Cuatro Caminos,Cantabria,Santander,Cuatro Caminos,es,43.4561652,-3.8262079,False,https://www.idealista.com/inmueble/110270353/,5097,"� ¡Oportunidad única en Cuatro Caminos! Este encantador piso de tres dormitorios se encuentra a solo unos pasos del Hospital Universitario Marqués de Valdecilla. � Con todos los servicios necesarios cerca: supermercados, farmacias, trenes y transporte público ���. Para alquiler fijo. El piso cuenta con 3 habitaciones espaciosas: dos dormitorios amplios con camas de matrimonio y colchones a estrenar y una habitación extra ideal para despacho. Un amplio salón te ofrece un espacio acogedor con sofá y butaca para más comodidad, con t. v. próximamente instalada. La cocina independiente está completamente equipada con horno y microondas, además de mesa comedor, y el baño cuenta con bañera. Además, disfrutarás de vistas despejadas hacia Valdecilla �. Todo el piso es exterior, aportando una gran luminosidad natural y cada rincón está diseñado pensando en tu confort ✨. Sin ascensor perfecto para mantenerte activo ��. ¡No pierdas esta oportunidad! Contáctanos hoy mismo �� y agenda tu visita �. � Dada la demanda actual, las visitas se realizarán exclusivamente en jornadas programadas y siguiendo un riguroso orden de contacto. Se sugiere máxima antelación para garantizar disponibilidad en los horarios establecidos. Nota: El acceso a la visita está sujeto al cumplimiento previo de los requisitos imprescindibles y disponibilidad del equipo comercial. TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. Primera anualidad a cargo de inquilino. - Honorarios inmobiliarios incluidos en el precio. - Consultar resto de condiciones.",False,good,False,False,12.0,True,False,True,False,[],False,False,False,900.0,€/mes,flat,"Cuatro Caminos, Santander",Piso,,,,,,,
110679069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/dc/77/1412138264.webp,1802-106532-LAVAPIES-ESCOLAR,13,1,1065.0,flat,rent,120.0,True,3,2,calle Lavapiés,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4634733,-3.8430727,False,https://www.idealista.com/inmueble/110679069/,5461,"///// NO SE ALQUILA PARA FIJO ///// Disponible hasta junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente* ////// DE SEPT A JUNIO DE 2027 SON 1100 EUROS//////  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,1065.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso en calle Lavapiés,,,,,,,
85092716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/ec/58/1413305914.webp,18-0035,42,4,1450.0,flat,rent,115.0,True,4,2,"calle Atilano Rodríguez, Santander",Cantabria,Santander,Castilla - Hermida,es,43.4579592,-3.810991,False,https://www.idealista.com/inmueble/85092716/,5905,"A PARTIR DE DE JULIO DEL 2026. **Piso en Alquiler en el Corazón de Santander**.  ALQUILER PARA FIJO O TEMPORAL. Descubre este espectacular piso completamente reformado en pleno centro de Santander, ideal para quienes buscan comodidad y estilo. Con 115 m² construidos, este hogar cuenta con 4 amplias habitaciones y 2 baños completos, y un trastero u oficina en el propio piso. El amplio salón ofrece unas vistas maravillosas, creando un ambiente acogedor y luminoso. La cocina está lista para que la personalices a tu gusto, y el sistema de calefacción por caldera de gas ciudad garantiza un confort óptimo durante todo el año. Las ventanas de PVC con cristal doble aseguran un excelente aislamiento térmico y acústico. Además, el edificio cuenta con ascensor y está situado en una cuarta planta, lo que permite disfrutar de la tranquilidad y las vistas. Mes de fianza y mes de garantía extraordinaria del alquiler. MES DE FIANZA Y MES DE GARANTIA EXTRAORDINARIA. SUMINISTROS NO INCLUIDOS. Ubicado a solo 3 minutos del Paseo Pereda y a 15 minutos caminando de las playas, este piso es una oportunidad única para vivir en una de las zonas más vibrantes de la ciudad. No dejes pasar la ocasión de alquilar este espacio que combina modernidad, confort y una ubicación inmejorable. ¡Solicita más información y ven a verlo!",False,good,False,True,13.0,False,False,True,False,[],False,False,False,1450.0,€/mes,flat,"Castilla - Hermida, Santander","Piso en calle Atilano Rodríguez, Santander",,,,,,,
110644564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/0b/c7/1424162110.webp,86072,17,2,850.0,flat,rent,70.0,True,1,1,calle San Fernando,Cantabria,Santander,Cuatro Caminos,es,43.4581719,-3.824328,False,https://www.idealista.com/inmueble/110644564/,5364,"¿Buscas apartamento para larga duración? Te presentamos el apartamento que llevabas tiempo buscando, ubicado en el pleno centro de la ciudad. Este precioso apartamento muy soleado, decorado con gusto para ofrecerte una atmósfera acogedora. Dispone de un dormitorio equipado con amplio armario, salón comedor ideal para relajarse o recibir visitas, cocina completamente equipada lista para usar y baño contemporáneo dotado de ducha. Además, disfrutarás de una encantadora terraza orientada al sur que te permitirá aprovechar al máximo los días soleados. El inmueble se encuentra situado en la conocida calle San Fernando dentro de un edificio accesible gracias a su ascensor sin barreras arquitectónicas y con portero físico; todo ello a tan solo unos pasos del corazón comercial donde encontrarás todos los servicios necesarios: supermercados, centros médicos, restaurantes y transporte público cercano. No pierdas esta oportunidad única; ven a conocerlo personalmente hoy mismo acompañado por uno de nuestros expertos agentes inmobiliarios especializados en la zona.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Cuatro Caminos, Santander",Piso en calle San Fernando,,,,,,,
110633669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/29/ae/1410835581.webp,G02260,14,,900.0,flat,rent,66.0,True,2,1,Cuatro Caminos,Cantabria,Santander,Cuatro Caminos,es,43.4587283,-3.828991,False,https://www.idealista.com/inmueble/110633669/,5264,"¡Tu nuevo hogar en Santander te está esperando! A PARTIR DE ABRIL 2026 PARA FIJO. Exclusivo Personal Sanitario. Con su perfecta ubicación, este piso se encuentra a tan unos pasos del Hospital Universitario de Valdecilla, lo que lo convierte en el lugar ideal para profesionales de la salud o estudiantes de áreas relacionadas con la medicina. Además, estarás cerca de transporte público, comercios y todo lo que necesitas para disfrutar de la comodidad y la conveniencia de vivir en el centro. Este piso en un bajo ha sido completamente reformado, lo que te garantiza un espacio completamente nuevo, moderno y lleno de estilo. Con 2 dormitorios y un cuarto extra que puede utilizarse como zona de despacho, este hogar tiene todo lo que necesitas para estudiar, descansar o disfrutar de tu tiempo libre. La amplia cocina te permitirá preparar tus mejores platos, y el baño espacioso ofrece comodidad y funcionalidad. Además, muchos de los muebles son nuevos, asegurando que cada rincón de la vivienda tenga un toque contemporáneo y elegante. Este piso es perfecto para estudiantes que buscan un lugar tranquilo y bien ubicado para concentrarse en sus estudios sin renunciar a la comodidad y la calidad de vida. La cercanía al hospital, la amplitud de los espacios y el entorno moderno y relajado lo convierten en el lugar ideal para aprovechar al máximo tu experiencia universitaria. ¡No dejes pasar esta oportunidad y ven a verlo! *Los muebles de las fotografías pueden variar* � Dada la demanda actual, las visitas se realizarán exclusivamente en jornadas programadas y siguiendo un riguroso orden de contacto. Se sugiere máxima antelación para garantizar disponibilidad en los horarios establecidos. Nota: El acceso a la visita está sujeto al cumplimiento previo de los requisitos imprescindibles y disponibilidad del equipo comercial. TRANSPARENCIA GESTIÓN INMOBILIARIA: No se admiten mascotas. Sujeto a decisión última del cliente propietario. Imprescindible seguro de alquiler. Consultar resto de condiciones.",False,good,False,False,14.0,True,False,False,False,[],False,False,False,900.0,€/mes,flat,"Cuatro Caminos, Santander",Piso,,,,,,,
95817704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/07/e8/1134353316.webp,AL2196,7,3,1500.0,flat,rent,62.0,True,2,1,Castilla - Hermida,Cantabria,Santander,Castilla - Hermida,es,43.4540191,-3.8138678,False,https://www.idealista.com/inmueble/95817704/,5415,"              VERANO DE 2026          DE 1 JULIO A 1 ó 30 DE SEPTIEMBRE 2026    Presentamos a continuación fantástica vivienda en calle Leopoldo Pardo, junto a la biblioteca y la Calle Marqués de la Hermida. La  vivienda es una TERCERA PLANTA en un edificio CON ASCENSOR. Tiene una superficie útil de 62 metros distribuidos en dos amplios dormitorios (ambos con cama de 1,35 y canapé, amueblados completamente). Desde uno de los dos dormitorios tenemos acceso a balcón. Amplio salón comedor amueblado con sofá chase longe, mueble de tv (incluye TV) y mesa comedor (ideal teletrabajar). Desde el salón accedemos a una bonita terraza. Baño con plato de ducha y mampara recientemente reformado. Cocina equipada completa incluye lavavajillas.   Dispone de calefacción de gas natural, suelos de parquet de madera y ventanas de aluminio. Es un piso muy tranquilo y poco ruidoso (al estar en una calle secundaria con poco tránsito de vehículos). Es muy luminoso, dispone de orientación sur y es todo exterior. El emplazamiento es ideal, cerca de todos los servicios como paradas de autobús, supermercados, estación de Renfe, estación de autobús y a 5 minutos andando del ayuntamiento. Fácil aparcamiento en la zona (parking del Barrio Pesquero a 200 metros). Esta destinado a un alquiler TEMPORAL en VERANO DEL 1 JULIO AL 1 SEPTIEMBRE O 30 DE SEPTIEMBRE de 2026. Ideal para profesionales, profesores, estudiantes en periodo ESTIVAL. No deje pasar esta oportunidad y solicite una visita sin compromiso. En el precio no están incluidos los servicios.",False,good,False,True,24.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,"Castilla - Hermida, Santander",Piso,,,,,,,
107743383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/63/04/1321981121.webp,2088,8,2,650.0,flat,rent,35.0,False,1,1,calle la Mar,Cantabria,Castro-Urdiales,Centro,es,43.3799458,-3.2183814,False,https://www.idealista.com/inmueble/107743383/,490,"Inmobiliaria VHL alquila HASTA JUNIO apartamento a estrenar en pleno centro de Castro Urdiales. Se distribuye en sala con sofá cama de 1,50m² y cocina abierta con lavavajillas, una habitación de 1,35m². y un baño con plato de ducha. Rodeado de todo tipo de servicios de primera necesidad y a un paso del puerto. **Para otras fechas consultar precio** RECIEN REFORMADO BUENA UBICACION MUY ACOGEDOR Inmobiliaria VHL c/ La Mar 18 Castro Urdiales.",False,good,False,False,19.0,False,False,False,False,[],False,False,False,650.0,€/mes,flat,"Centro, Castro-Urdiales",Piso en calle la Mar,,,,,,,
107915242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/c9/60/1328193963.webp,,13,3,830.0,flat,rent,45.0,True,1,1,calle de la Ronda,Cantabria,Castro-Urdiales,Centro,es,43.3819077,-3.2192899,False,https://www.idealista.com/inmueble/107915242/,444,"✨ APARTAMENTO DE DISEÑO EN PLENO CENTRO – CASTRO ✨ Inmobiliaria SANTA ANA presenta en alquiler este exclusivo apartamento, ubicado en pleno corazón de Castro Urdiales, ideal para quienes buscan comodidad, estilo y ubicación privilegiada. � Características principales ✔ 1 dormitorio con salida a balcón ✔ Baño completo integrado con moderno plato de ducha ✔ Armario empotrado ✔ Luminoso salón con cocina americana ✔ Segundo balcón, perfecto para disfrutar del ambiente del centro � Diseño y calidad Este apartamento destaca por su: Decoración de diseño cuidada al detalle Ambiente moderno y acogedor Ubicación en edificio de reciente construcción, en excelente estado � Ubicación inmejorable Situado en pleno centro, tendrás a tu alcance: Comercios Restaurantes Transporte Todos los servicios necesarios para el día a día � Todo a pocos pasos, sin necesidad de coche � Ideal para… Personas solas o parejas Profesionales que buscan vivir en el centro Quienes valoran diseño, comodidad y ubicación ⭐ Un apartamento único Una oportunidad perfecta para vivir en un espacio moderno, funcional y con encanto, en una de las mejores zonas de Castro. � ¡No dejes pasar esta oportunidad y ven a visitarlo! NO SE ADMITEN MASCOTAS SE REQUIERE MEDIOS ACREDITADOS DE INGRESOS PARA EL ESTUDIO DEL SEGURO DE IMPAGOS.",False,good,False,True,18.0,False,False,False,False,[],False,False,False,830.0,€/mes,flat,"Centro, Castro-Urdiales",Piso en calle de la Ronda,,,,,,,
111056515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/b7/6d/1423969595.webp,474-PA,23,1,900.0,flat,rent,50.0,True,1,1,calle la Rúa s/n,Cantabria,Castro-Urdiales,Centro,es,43.3831956,-3.2187801,True,https://www.idealista.com/inmueble/111056515/,386,"ALQUILER LARGA ESTANCIA Flat Inmobiliaria alquila Apartamento para larga estancia completamente nuevo en pleno centro de Castro Urdiales, con todos los servicios a mano, ubicación inmejorable y a un paso del Paseo Marítimo. La vivienda cuenta con Salón - comedor con acceso a balcón, cocina completamente equipada nueva, un dormitorio y un baño con ducha a estrenar. Dispone de ascensor, calefacción de gas individual. No se aceptan mascotas Se tiene que acreditar solvencia económica. Para mas información o concertar una visita, no dudes en ponerte en contacto.",False,good,False,True,18.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Centro, Castro-Urdiales",Piso en calle la Rúa s/n,,,,,,,
106111679,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/63/3f/1272885030.webp,2115,8,1,1900.0,flat,rent,55.0,True,1,1,calle Bajada del Chorrillo,Cantabria,Castro-Urdiales,Centro,es,43.3818325,-3.2218194,False,https://www.idealista.com/inmueble/106111679/,645,"Inmobiliaria VHL alquila JUNIO - JULIO - AGOSTO coqueto apartamento CON GARAJE CERRADO en el centro de Castro Urdiales. Se distribuye en hall con armario empotrado, salón comedor con sofá cama y salida al balcón, cocina totalmente equipada con salida a tendedero amplio, una habitación con salida al balcón y una baño con bañera. Incluye en el precio garaje cerrado en edificio próximo.  * JUNIO 1.900€ * JULIO 2.500€ * AGOSTO 2.700€ INCLUYE WIFI IMPECABLE BUENA UBICACION ASCENSOR COTA CERO INMOBILIARIA VHL C/ La Mar 18 Castro Urdiales.",False,good,False,True,35.0,False,False,False,False,[],False,False,False,1900.0,€/mes,flat,"Centro, Castro-Urdiales",Piso en calle Bajada del Chorrillo,True,True,,,,,
104944177,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/7f/b4/1310072651.webp,2058,15,5,2400.0,flat,rent,100.0,True,3,2,calle Eladio Laredo,Cantabria,Castro-Urdiales,Centro,es,43.3844807,-3.2215674,False,https://www.idealista.com/inmueble/104944177/,633,"Inmobiliaria VHL alquila JULIO Y AGOSTO piso en el centro de Castro Urdiales. Se distribuye en salón comedor con salida a la terraza, cocina equipada con lavavajillas, tres habitaciones, un baño con plato de ducha y un aseo (ambos recién reformados). Rodeado de todo tipo de comercios y a un paso de la playa de Ostende y del puerto. * JULIO 2.400€ * AGOSTO 2.600€  Para otras fechas consultar. BUENA UBICACION TERRAZA AMPLITUD SOLEADO Inmobiliaria VHL c/ La Mar 18 Castro Urdiales.",False,good,False,True,24.0,False,False,False,False,[],False,False,False,2400.0,€/mes,flat,"Centro, Castro-Urdiales",Piso en calle Eladio Laredo,,,,,,,
